number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0673,3.2094,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5708207614044245,1.5708347240384404,1.5708277427214326,397.1628110783431,0.1007143641958706,1,0,0,0,0,0,5.25,1.9485260996200002,5.25,1.95480598414,0.0,0.0,3.5
40.0,0.0,0.625,0.375,5.3302,9.1151,9.7342,89.9979,89.9997,90.0004,0.1234,1.4291,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5707596748806048,1.5707910908071407,1.5708033081119046,472.93908552421067,0.08457748835806958,1,0,0,0,0,0,0.0,0.0,4.8,2.04200601474,6.0,2.10511147701,3.5
40.0,0.625,0.0625,0.3125,5.9964,5.9948,14.6435,90.0731,88.0955,120.0437,0.3659,0.8688,1.10875,1.27625,2.00731139775,1.675625,1.4549999999999998,0.4553125,-5.706575,2.685,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.10177412500001,1.5720721624781042,1.5375565311906645,2.0951578112763167,455.3454056667873,0.08784540153957586,0,0,1,0,0,0,5.4,2.0382785876400003,4.0,1.9070268142200002,5.6,2.05165220027,3.583333333333333
40.0,0.6875,0.0625,0.25,10.1947,5.8796,14.3103,92.7573,93.1534,29.9033,0.3068,1.5464,1.11125,1.263125,1.8703805986875,1.665,1.4618749999999998,0.434875,-5.7217375,2.758125,-0.2610875,-2.7209375,0.729375,8.575545515,51.6119952875,1.618920290260136,1.6258335394272858,0.5219110422116203,426.98311591593597,0.09368051922660843,0,0,1,0,0,0,5.454545454545454,1.99927201534,6.0,2.03087761223,5.0,1.9662084517299998,3.583333333333333
80.0,0.9062,0.0312,0.0625,9.8901,8.4916,9.1232,90.0055,90.0023,90.0012,0.1012,3.8901,1.123019,1.223316,1.4422278178958998,1.626704,1.487671,0.38097509999999996,-5.765451340000001,3.006924,-0.25516303,-2.7032597999999997,0.6852440000000001,7.711556633940999,33.802152879320005,1.5708923199037559,1.5708364693676926,1.5708172707459205,766.1916317777707,0.10441252120488248,1,0,0,0,0,0,5.241379310344827,1.9267759958500001,6.0,1.98797465259,5.0,1.91583330759,3.5
20.0,0.25,0.375,0.375,12.2814,3.1539,6.2103,89.9999,104.7775,90.0001,0.3094,1.4044,1.0625,1.2925,2.316282519,1.74875,1.395,0.401375,-5.70335,2.315,-0.2218,-2.74275,0.7675,9.20514398325,75.94825965,1.5707945814656443,1.8287123570083588,1.5707980721241486,232.5950929567804,0.08598633679566188,0,0,0,0,1,0,3.5,1.9928501628400002,3.6666666666666665,2.01104008776,3.333333333333333,1.9728412454099997,2.333333333333333
40.0,0.9375,0.0625,0.0,5.686,5.6858,13.9123,90.0016,90.0001,119.9973,0.1699,3.4684,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5708242520629283,1.5707980721241486,2.0943479785033907,389.5290173051191,0.10268811365256493,0,0,1,0,0,0,5.6,1.9504195334,4.0,1.83288400616,0.0,0.0,3.6666666666666665
40.0,0.625,0.375,0.0,4.9761,8.5513,9.1775,90.0026,90.0023,90.0017,0.0345,3.4264,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5708417053554484,1.5708364693676926,1.5708259973921803,390.5221164789238,0.10242697740310636,1,0,0,0,0,0,5.8,1.9741153070099997,4.333333333333333,1.8661835073700002,0.0,0.0,3.5
40.0,0.625,0.375,0.0,5.7912,5.7904,13.7829,90.0162,89.9997,120.0035,0.2051,2.2236,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5710790701337196,1.5707910908071407,2.0944561889170155,400.251552954352,0.0999371512858613,0,0,1,0,0,0,5.0,1.9240418623599997,5.666666666666668,1.9695183482900003,0.0,0.0,3.5
40.0,0.0,0.1875,0.8125,5.5728,9.4822,10.1054,89.9994,89.9967,90.0,0.1154,0.9501,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5707858548193845,1.5707387309295808,1.5707963267948966,533.9936300834803,0.07490726058613606,1,0,0,0,0,0,0.0,0.0,4.0,2.01989217398,5.538461538461538,2.17738002338,3.5
80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.00299999999999,90.0035,89.9974,0.1944,2.8963,1.084271,1.2454930000000002,1.7851467296003998,1.6926330000000003,1.434864,0.352115,-5.75226972,2.659795,-0.22337897,-2.7201617,0.714295,8.1864254117352,52.7177946625,1.570848686672456,1.5708574133187163,1.5707509482343447,805.9841040684842,0.0992575406837086,0,0,0,0,0,1,6.0,2.00328813846,6.0,2.0103971508300003,6.0,2.0132448539700003,4.0
80.0,0.125,0.2188,0.6562,24.6185,6.5008,6.525,90.0002,105.4321,90.0,0.232,1.0015,1.07312,1.34999,2.8463689354998,1.765314,1.390622,0.530503,-5.62916404,2.134386,-0.26075228,-2.7617474,0.8274900000000001,10.4620994058668,93.971656325,1.5707998174534008,1.8401372822919135,1.5707963267948966,1006.6113626647394,0.07947456482929123,0,0,0,0,1,0,5.0,2.06201462426,4.857142857142857,2.0516971219,5.047619047619048,2.06532401181,3.333333333333333
80.0,0.0625,0.6562,0.2812,6.5715,6.5713,24.4135,89.9992,90.00299999999999,119.9912,0.2855,1.0688,1.0267709999999999,1.275493,2.2654567143504,1.7888829999999998,1.357364,0.30374,-5.736269719999999,2.1572950000000004,-0.17482897000000006,-2.7441617000000003,0.7542949999999999,8.8276181894852,79.72540036250003,1.570782364160881,1.570848686672456,2.09424151341902,913.0929459117003,0.08761430077649107,0,1,0,0,0,0,5.0,1.93852618976,5.571428571428571,2.08021074441,5.4444444444444455,2.05129552917,3.6666666666666665
80.0,0.25,0.0,0.75,6.8564,6.8558,24.8757,90.0196,89.9997,119.9879,0.359,0.6341,1.1,1.3675,2.93141892675,1.7375,1.4175,0.61325,-5.5980500000000015,2.2325,-0.29845,-2.76225,0.8425,10.850458888499999,92.85888465,1.5711384113282874,1.5707910908071407,2.0941839175537043,1012.775377917765,0.07899086188733925,0,1,0,0,0,0,5.5,2.1379691808400003,0.0,0.0,5.5,2.13796917145,3.6666666666666665
80.0,0.375,0.375,0.25,9.4682,9.4679,9.4679,90.0031,90.0033,89.9967,0.1935,2.3141,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5708504320017085,1.5708539226602125,1.5707387309295808,848.7401468903128,0.09425735343510128,0,0,0,0,0,1,6.0,2.0395533985900003,6.0,2.0395532962000003,6.0,2.0482344695299997,4.0
80.0,0.0312,0.0,0.9688,10.2496,10.2495,10.2498,90.0004,90.0004,89.9994,0.0209,0.962,1.091248,1.413448,3.410786268108,1.7746959999999998,1.3934319999999998,0.6847975999999999,-5.544969119999998,1.976504,-0.31074656,-2.7812855999999995,0.8928240000000001,11.851034650580802,112.07750240431999,1.5708033081119046,1.5708033081119046,1.5707858548193845,1076.775060033439,0.07429592583386507,0,0,0,0,0,1,6.0,2.1891314432900004,0.0,0.0,6.0,2.21096018179,4.0
80.0,0.5,0.1562,0.3438,6.4771,6.4767,24.1646,90.0148,90.0094,119.9951,0.4134,1.4637,1.09438,1.28376,2.1274709121252,1.699686,1.4356280000000001,0.443247,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5710546355241917,1.5709603877445841,2.094309581259848,877.9424079495585,0.09112215024085762,0,1,0,0,0,0,5.625,2.06444521222,5.4,2.01428896936,5.363636363636363,2.00578791125,3.6666666666666665
80.0,0.4688,0.375,0.1562,6.3479,6.3477,23.947,90.0151,90.0039,119.9977,0.3358,1.8958,1.071252,1.246552,1.836915177642,1.7115539999999998,1.419068,0.32982740000000005,-5.75643088,2.570996,-0.20950344,-2.7237144000000004,0.717176,8.2045682211692,56.72964189568,1.5710598715119481,1.5708643946357244,2.094354959820399,835.6766239889557,0.09573080986534488,0,1,0,0,0,0,5.466666666666668,1.99617581495,5.583333333333332,2.02118476551,5.4,1.9813998127,3.6666666666666665
80.0,0.6875,0.25,0.0625,6.2114,6.2112,23.6621,90.016,90.0019,120.002,0.2788,2.9852,1.0925,1.225625,1.5628123948125,1.6706250000000002,1.450625,0.3289375,-5.7743875000000005,2.799375,-0.2227625,-2.7111875,0.691875,7.752888062375,43.1566827875,1.5710755794752158,1.5708294880506846,2.0944300089782355,790.5696725704512,0.10119285216176924,0,1,0,0,0,0,5.590909090909091,1.98508643902,5.125,1.8822944917700002,6.0,2.06218041444,3.6666666666666665
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0677,3.8474,1.0716620000000001,1.214167,1.5176547852177,1.69334,1.429161,0.26882540000000005,-5.795917940000002,2.7141349999999997,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,0,0,0,1,0,0,6.0,1.97428162682,6.0,1.9742816326599997,0.0,0.0,4.0
80.0,0.8125,0.1875,0.0,6.1279,6.1276,23.4879,90.0142,89.999,120.0047,0.2456,3.4881,1.1037499999999998,1.211875,1.3914735313125,1.6475,1.468125,0.323375,-5.7871625,2.931875,-0.2285125,-2.7035625000000003,0.675625,7.455480292499999,34.995562612499995,1.5710441635486798,1.5707788735023769,2.094477132868039,763.7589474353534,0.10474509040926347,0,1,0,0,0,0,5.538461538461538,1.95156701042,5.333333333333333,1.9086021431400002,0.0,0.0,3.6666666666666665
80.0,0.0,0.4375,0.5625,6.7995,6.7991,24.8226,90.0002,89.9948,119.9874,0.0845,1.0536,1.04625,1.3325,2.761482980625,1.793125,1.36375,0.4478125,-5.66025,2.03625,-0.223075,-2.76125,0.8125,10.074178673875,95.0889375,1.5707998174534008,1.5707055696737933,2.094175190907444,993.9428909899964,0.08048752169283854,0,1,0,0,0,0,0.0,0.0,5.142857142857143,2.03202524352,5.777777777777778,2.18812257054,3.6666666666666665
40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.2574,1.992,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.6396931990173726,1.6288861202890241,0.5256669907619121,409.29930059920304,0.09772799499398384,0,0,1,0,0,0,5.0,1.93881735268,5.75,1.99018144241,0.0,0.0,3.583333333333333
80.0,0.5625,0.375,0.0625,10.0508,8.6286,9.2544,90.0023,90.0021,90.0014,0.1025,3.0526,1.075,1.2268750000000002,1.6316285236875,1.6956250000000002,1.429375,0.2991875,-5.779162500000001,2.680625,-0.2042375,-2.7155625000000003,0.695625,7.776076681375001,48.4993654625,1.5708364693676926,1.5708329787091884,1.5708207614044245,802.5816647793226,0.09967832995785762,1,0,0,0,0,0,5.277777777777779,1.9533383320700002,5.25,1.9681538272999999,5.0,1.94575588573,3.5
30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.1206,4.2378,1.1148930000000001,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.21933650415866,0.1086093406047564,0,0,0,1,0,0,6.0,1.96515316716,6.0,1.9651531738999999,6.0,1.96515314843,4.0
40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.99600000000002,119.9991,0.3075,2.1483,1.09875,1.238125,1.6653351294374998,1.66875,1.4543750000000002,0.36425,-5.7568375000000005,2.785625,-0.2355375,-2.7144375,0.704375,8.02710721325,45.9751202875,1.5708748666112362,1.5707265136248172,2.094379394429928,416.4351484347602,0.09605337145614763,0,0,1,0,0,0,5.2727272727272725,1.9696104098500002,5.333333333333333,1.97346774128,6.0,2.01508195643,3.583333333333333
80.0,0.9375,0.0625,0.0,23.9475,5.9024,5.6853,89.999,103.9942,90.0003,0.0228,4.0616,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5707788735023769,1.8150411929774868,1.5708015627826524,779.7534114606289,0.10259653734652413,0,0,0,0,1,0,5.066666666666666,1.8933701656400002,4.0,1.79973158004,0.0,0.0,3.333333333333333
80.0,0.75,0.1562,0.0938,9.9978,8.5801,9.2093,90.0042,90.0021,90.0012,0.1504,3.2769,1.10438,1.2312599999999998,1.5797477158751998,1.6571860000000005,1.463128,0.36149699999999996,-5.7632109599999986,2.851864,-0.23842272,-2.7106276000000005,0.6962600000000001,7.8786227036332,41.89681495,1.5708696306234802,1.5708329787091884,1.5708172707459205,789.9933097007254,0.10126668038531432,1,0,0,0,0,0,5.291666666666667,1.95199880598,5.4,1.95269786167,4.666666666666667,1.9042784426099997,3.5
40.0,0.4375,0.125,0.4375,10.4397,6.009,14.8778,96.6703,95.833,30.2733,0.3254,1.6705,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.678637500000002,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.6872150238906742,1.6726013820637258,0.5283687604439993,467.3219026193113,0.08559410499658243,0,0,1,0,0,0,5.142857142857143,2.04103298042,6.0,2.09704695699,5.142857142857143,2.04020929361,3.5
30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.2342,2.1604,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5706706630887528,1.570920245171788,2.094421282331975,325.7240858514432,0.09210249196518568,0,0,0,1,0,0,6.0,2.07895353074,0.0,0.0,6.0,2.07895351199,4.0
40.0,0.3125,0.3125,0.375,10.4529,6.0057,14.9115,96.9994,95.9948,30.237,0.4,1.2283,1.07125,1.291875,2.2818744545625003,1.73625,1.405625,0.41625,-5.7009625,2.374375,-0.2310625,-2.7405625,0.765625,9.19354967375,73.2769183125,1.6929589024589875,1.6754253247934527,0.5277352059255254,467.88501305053353,0.08549109051218923,0,0,1,0,0,0,6.0,2.0978594479,4.8,2.01238706815,5.333333333333333,2.05644212223,3.583333333333333
40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3465,1.0908,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.570780618831629,1.5707404762588326,2.094405574368708,470.67920808739234,0.0849835712151812,0,0,1,0,0,0,5.428571428571429,2.0624731604299997,4.666666666666667,2.0008978657900003,5.666666666666668,2.07841471944,3.583333333333333
40.0,0.0,0.125,0.875,11.050999999999998,6.3938,15.5322,97.6171,98.8114,30.2017,0.3244,0.3529,1.0775,1.395,3.27409665375,1.7837500000000002,1.3824999999999998,0.6243749999999999,-5.5725,1.9675,-0.28695,-2.7775,0.875,11.44527442825,109.181125,1.7037398012485565,1.7245842685051251,0.5271191046995715,545.5629381778061,0.07331876342920397,0,0,1,0,0,0,0.0,0.0,6.0,2.2092032266,5.142857142857143,2.15117313503,3.5
40.0,0.5,0.4375,0.0625,5.8585,5.8587,14.3293,90.0135,89.9908,119.9973,0.2755,1.7319,1.06625,1.2275,1.666036588125,1.708125,1.4187500000000002,0.2843125,-5.78155,2.62125,-0.194975,-2.71775,0.6975,7.787670990875,51.1707068,1.5710319462439155,1.5706357565037128,2.0943479785033907,425.9465489653279,0.09390849649366688,0,0,1,0,0,0,5.5,2.00788227785,5.428571428571429,1.9948893632,6.0,2.03163189699,3.6666666666666665
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0772,3.3824,1.048338,1.215833,1.6093729217822998,1.7266599999999999,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,0,0,0,1,0,0,6.0,1.9868438160099997,6.0,1.98684381882,0.0,0.0,4.0
40.0,0.3125,0.0,0.6875,5.4305,9.2528,9.88,90.0021,89.9985,90.0004,0.2627,1.4047,1.1025,1.354375,2.7944881276875,1.7268750000000002,1.424375,0.5928125,-5.6132125,2.305625,-0.2949375,-2.7568125,0.828125,10.564645428125,87.36910581250002,1.5708329787091884,1.5707701468561168,1.5708033081119046,496.44362383632483,0.08057309647950643,1,0,0,0,0,0,6.0,2.13406204229,0.0,0.0,4.909090909090909,2.08567368596,3.5
40.0,0.0,0.3125,0.6875,10.8542,6.2925,15.5045,91.3227,91.5367,30.401,0.3196,0.3658,1.05875,1.3575,2.966528449875,1.7893750000000002,1.37125,0.5184375,-5.62515,2.00875,-0.248625,-2.76775,0.8375,10.622616975625,100.7258125,1.5938817968110257,1.5976168014102932,0.5305975458987962,535.6918030394396,0.07466980038343997,0,0,1,0,0,0,0.0,0.0,6.0,2.19117608351,4.909090909090909,2.1119749817400004,3.5
80.0,0.3125,0.0,0.6875,9.8823,9.8821,9.8824,90.0007,90.0012,89.9993,0.1947,1.5432,1.1025,1.354375,2.7944881276875,1.7268750000000002,1.424375,0.5928125,-5.6132125,2.305625,-0.2949375,-2.7568125,0.828125,10.564645428125,87.36910581250002,1.5708085440996604,1.5708172707459205,1.5707841094901327,965.0942016290738,0.08289346248786951,0,0,0,0,0,1,6.0,2.11610065716,0.0,0.0,6.0,2.13784931033,4.0
30.0,0.1667,0.5,0.3333,5.1913,5.1908,13.9162,89.9979,90.0023,120.0006,0.1726,2.0321,1.046668,1.2849929999999998,2.2937384187404994,1.766661,1.3783370000000001,0.35798909999999995,-5.71824142,2.245039,-0.20093146,-2.7434971000000004,0.761659,9.0376378614878,77.62816188462,1.5707596748806048,1.5708364693676926,2.094405574368708,324.75742571603865,0.09237664060753888,0,0,0,1,0,0,6.0,2.0742620080200003,6.0,2.0742620174,6.0,2.0742620073099998,4.0
80.0,0.25,0.4062,0.3438,6.5561,6.5558,24.3527,90.0092,90.0037,119.9925,0.2388,1.3487,1.05938,1.28626,2.2651031698752,1.749686,1.3931280000000001,0.383747,-5.71211096,2.321864,-0.21542272,-2.7411276,0.76126,9.0682537831332,74.54129565,1.57095689708608,1.57086090397722,2.094264202699296,906.5292483054914,0.08824866947154561,0,1,0,0,0,0,5.375,2.03001289803,5.461538461538462,2.05032987296,5.636363636363638,2.08947101318,3.6666666666666665
80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347,90.0029,90.0034,89.9974,0.201,2.7253,1.083019,1.252066,1.8537216737709,1.6979540000000002,1.4314209999999998,0.36235009999999995,-5.74467634,2.623174,-0.22513803,-2.7228847999999997,0.7214940000000001,8.329560792691,55.46707590431999,1.5708469413432042,1.5708556679894643,1.5707509482343447,816.6312945998224,0.09796342673740267,0,0,0,0,0,1,6.0,2.01602384822,6.0,2.01350208429,6.0,2.0177855187000002,4.0
20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0229,3.5488,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570782364160881,1.8138473877691228,1.5707998174534008,199.6963802649353,0.10015204068028767,0,0,0,0,1,0,3.6666666666666665,1.92097590957,3.0,1.81717367066,0.0,0.0,2.333333333333333
80.0,0.7188,0.125,0.1562,6.2716,6.2713,23.7591,90.0135,90.0078,120.0006,0.2538,2.8902,1.106252,1.244052,1.6992829198919999,1.6615540000000002,1.461568,0.38932740000000005,-5.74688088,2.808496,-0.24655344,-2.7149644,0.7096760000000001,8.1581909831692,46.044276545680006,1.5710319462439155,1.5709324624765522,2.094405574368708,809.2708338551628,0.09885442135471524,0,1,0,0,0,0,5.478260869565218,1.97732022615,5.25,1.92629707335,5.8,2.04241873872,3.6666666666666665
80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,0.2808,3.5367,1.124271,1.2167430000000001,1.3736528737254,1.6213830000000002,1.491114,0.37074,-5.7730447200000015,3.043545,-0.25340397,-2.7005367,0.678045,7.5684212529852,31.0528716375,1.5709219905010399,1.57086090397722,2.0944910955020557,758.7677180723883,0.1054341112497986,0,1,0,0,0,0,5.5,1.9395220045599997,6.0,2.03308295389,5.0,1.82724887411,3.6666666666666665
80.0,0.4688,0.4062,0.125,10.1639,8.7184,9.3432,90.0016,90.0017,90.0012,0.1419,2.5227,1.068132,1.240312,1.7857358285172,1.71249,1.417196,0.3121994,-5.76519184,2.5778600000000003,-0.20312616,-2.722092,0.710936,8.0676780210524,55.32267789568001,1.5708242520629283,1.5708259973921803,1.5708172707459205,827.9284739559836,0.09662670449990243,1,0,0,0,0,0,5.466666666666668,1.9879571322999998,5.153846153846153,1.9771284088900003,4.75,1.94622032933,3.5
80.0,0.4062,0.0,0.5938,24.3427,6.3858,6.4035,89.9998,105.3761,90.0001,0.3263,1.0454,1.106248,1.334698,2.589201473733,1.7109459999999999,1.434682,0.5621725999999999,-5.63594412,2.415254,-0.28967156,-2.7486606,0.806574,10.136153888330801,79.13882937931999,1.5707928361363923,1.8391598979107968,1.5707980721241486,959.779224022604,0.08335250232309248,0,0,0,0,1,0,4.9230769230769225,2.0234084768400002,0.0,0.0,5.052631578947368,2.03245735662,3.333333333333333
80.0,0.6562,0.0,0.3438,9.4335,9.433,9.4333,90.0014,90.0023,89.9993,0.2575,2.2693,1.116248,1.282198,2.041478277483,1.6684459999999999,1.462182,0.4804226,-5.69659412,2.707754,-0.27562156,-2.7269106,0.749074,8.992900046830801,57.17971402932,1.5708207614044245,1.5708364693676926,1.5707841094901327,839.4335713535772,0.09530235950773434,0,0,0,0,0,1,6.0,2.03453757824,0.0,0.0,6.0,2.03363736148,4.0
80.0,0.75,0.0312,0.2188,6.3088,6.3084,23.816,90.012,90.0122,119.9997,0.3857,1.5212,1.11688,1.25626,1.7847931851252,1.653436,1.470628,0.432122,-5.72811096,2.824364,-0.26397271999999994,-2.7171276000000004,0.72126,8.4270610053832,47.53368995,1.571005766305136,1.5710092569636398,2.0943898664054394,820.8554958561508,0.09745929753026768,0,1,0,0,0,0,5.5,1.99147766752,6.0,2.0899050898700002,5.428571428571429,1.97593650188,3.6666666666666665
30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.2601,1.7043,1.103332,1.350007,2.7489175577595,1.723339,1.426663,0.5860109,-5.61825858,2.329961,-0.29376854,-2.7550029,0.823341,10.469526708512198,85.54210741537999,1.5707055696737933,1.5708713759527322,2.0944195370027234,348.55268132406184,0.08607020289167687,0,0,0,1,0,0,6.0,2.12650390007,0.0,0.0,6.0,2.12650389722,4.0
80.0,0.7812,0.0312,0.1875,9.2426,9.2419,9.2423,90.0019,90.0029,89.9991,0.2291,3.2552,1.118019,1.249566,1.7160894160209,1.647954,1.4739209999999998,0.4218501,-5.735126340000001,2.860674,-0.26218803,-2.7141347999999996,0.7139939999999999,8.283183554691,44.78171055432,1.5708294880506846,1.5708469413432042,1.570780618831629,789.4697314282636,0.10133384069743696,0,0,0,0,0,1,6.0,1.9943150332599997,6.0,1.97398212162,6.0,1.99092708815,4.0
