number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
80.0,0.5625,0.25,0.1875,6.3421,6.3418,23.9167,90.0152,90.0061,119.9983,0.3431,1.5373,1.0875,1.251875,1.8366739929375,1.691875,1.436875,0.3698125,-5.7440625,2.653125,-0.2297875,-2.7220625,0.7206250000000001,8.324514983124999,54.1362404625,1.5710616168411995,1.5709027918792682,2.094365431795912,833.0765740947446,0.09602958778060866,0,1,0,0,0,0,5.5555555555555545,2.01323948004,5.375,1.97369834834,5.5,2.00134949338,3.6666666666666665,-1.069733329117733,0.43002763093641677,1,1,1
80.0,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,89.9997,104.7716,90.0001,0.2738,1.6469999999999998,1.0901109999999998,1.2841939999999998,2.1448312957293,1.7061069999999998,1.430457,0.4358344,-5.70433462,2.5299400000000003,-0.24785969,-2.7337428,0.7547659999999999,9.0284250450672,65.19643619568001,1.5707910908071407,1.828609382582491,1.5707980721241486,899.210939850757,0.08896688914091469,0,0,0,0,1,0,4.8,1.9679112508400003,5.666666666666668,2.02443481447,4.909090909090909,1.97612407633,3.333333333333333,-1.2953573661277886,0.49895545119550316,1,1,1
80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,0.171,1.436,1.045,1.29375,2.385098647875,1.77375,1.37375,0.371625,-5.708125000000001,2.19625,-0.203275,-2.747125,0.77125,9.228332602250001,81.290942325,1.5707980721241486,1.827970592076261,1.5707980721241486,944.6297914571918,0.08468926210403707,0,0,0,0,1,0,4.5,1.97574884988,5.0,2.01581578744,5.166666666666667,2.02744812415,3.333333333333333,-1.7660917224794772,0.3618614706260324,1,1,1
40.0,0.75,0.0,0.25,5.9319,5.9307,14.4676,90.0846,88.4406,120.0513,0.4109,1.2482,1.12,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5722728753420836,1.5435796624392968,2.0952904562994688,440.3504736436078,0.09083673663168013,0,0,1,0,0,0,5.333333333333333,2.01088801525,0.0,0.0,5.5,2.02232821675,3.583333333333333,-0.889405403092773,0.22170251351780554,1,0,1
30.0,0.4167,0.0,0.5833,5.2589999999999995,5.2586,14.0718,89.9939,90.0057,120.0015,0.3209,1.8328,1.106668,1.332493,2.5661970994905,1.7091610000000002,1.435837,0.5587390999999999,-5.63849142,2.427539,-0.28908146,-2.7477471,0.8041590000000001,10.0881372269878,78.21654653462,1.570689861710525,1.5708958105622604,2.094421282331975,337.0132887868135,0.08901726133113189,0,0,0,1,0,0,6.0,2.10272649277,0.0,0.0,6.0,2.1027264967,4.0,-1.136625730866326,0.6058448521571487,1,0,1
40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,0.1604,0.7628,1.08375,1.4074999999999998,3.3766193883749995,1.781875,1.38625,0.6596875,-5.55495,1.95375,-0.299725,-2.78075,0.8875,11.719493579124999,111.9995625,1.5707910908071407,1.5707230229663134,1.5707998174534008,552.3584744550948,0.07241673994313251,1,0,0,0,0,0,0.0,0.0,4.0,2.04287096038,5.333333333333333,2.18623663762,3.5,-1.830084583549723,-0.270759405255873,0,1,1
40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389000000000001,90.0177,90.0044,120.00299999999999,0.3753,0.0086,1.0475,1.280625,2.2481678488125,1.763125,1.380625,0.3511875,-5.7232875,2.269375,-0.1997625,-2.7416875000000003,0.756875,8.942519141875,75.80116348749998,1.5711052500724998,1.5708731212819844,2.0944474622707547,465.3728788093722,0.08595258086878105,0,0,1,0,0,0,4.666666666666667,1.99425900685,5.5,2.06009209572,5.6,2.06757075881,3.583333333333333,-0.9800295728411619,-4.755993075722675,1,1,1
80.0,0.0,0.75,0.25,9.6253,9.6253,9.625,90.0046,90.00399999999998,89.9942,0.1386,1.5948,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.7479999999999976,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5708766119404882,1.5708661399649757,1.5706950976982808,891.7215912509146,0.08971409998918534,0,0,0,0,0,1,0.0,0.0,6.0,2.07562402688,6.0,2.07562691275,4.0,-1.9761631922263343,0.4667483365250629,0,1,1
60.0,0.6667,0.0833,0.25,10.0485,5.024,13.5733,89.9901,90.0106,120.0015,0.2142,3.0933,1.1083379999999998,1.2633329999999998,1.8818316025323,1.6691600000000002,1.4583389999999998,0.4299246,-5.7225320600000025,2.7383649999999995,-0.25800494,-2.7216655000000003,0.729999,8.5794041012016,52.501017684619995,1.5706235391989491,1.5709813316956085,2.094421282331975,593.4175326365523,0.10110924719972494,0,0,0,1,0,0,6.0,2.01523967094,6.0,2.01523784526,6.0,2.01524076416,4.0,-1.5408451209684886,1.1292384822098707,1,1,1
60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2473,2.7655,1.11083,1.2804099999999998,2.0414309638332,1.6750009999999995,1.456248,0.4670645000000001,-5.70073436,2.6804239999999995,-0.26885151999999995,-2.7274566000000005,0.7479100000000001,8.9526191087862,58.039750125,1.5706375018329648,1.5709638784030882,2.0944230276612275,611.2264921564133,0.09816328442885286,0,0,0,1,0,0,6.0,2.03521061741,6.0,2.03521179141,6.0,2.03521105898,4.0,-1.3971531044547665,1.0172214504525956,1,1,1
40.0,0.375,0.625,0.0,10.0809,5.7825,14.3189,94.6468,93.8361,30.105,0.1057,2.1769,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.6518982864765692,1.6377489022306508,0.5254313713128929,417.2838271140932,0.0958580165366995,0,0,1,0,0,0,5.666666666666668,1.9983326543,5.2,1.96709131805,0.0,0.0,3.583333333333333,-2.247150386105945,0.7779018464247535,1,1,0
30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.1833,1.7738,1.103332,1.350007,2.7489175577595,1.723339,1.426663,0.5860109,-5.61825858,2.329961,-0.29376854,-2.7550029,0.823341,10.469526708512198,85.54210741537999,1.5707055696737933,1.5708713759527322,2.0944195370027234,348.55268132406184,0.08607020289167687,0,0,0,1,0,0,6.0,2.12650390826,0.0,0.0,6.0,2.12650389312,4.0,-1.6966311241364778,0.573124137960215,1,0,1
20.0,0.125,0.0,0.875,12.2804,3.3116,6.7505,90.0002,105.9346,90.0,0.2796,0.927,1.0950000000000002,1.3937499999999998,3.205280524875,1.75875,1.4037499999999998,0.654125,-5.567725,2.08625,-0.305475,-2.773125,0.87125,11.42208580925,103.838442325,1.5707998174534008,1.848907561783185,1.5707963267948966,263.97925921536586,0.07576352801143035,0,0,0,0,1,0,4.0,2.10820848875,0.0,0.0,3.4285714285714284,2.07099400822,2.333333333333333,-1.2743952686224818,-0.07580171341628185,1,0,1
40.0,0.5625,0.3125,0.125,10.0486,5.8189,14.3287,90.7742,90.8983,30.2947,0.3375,0.8864,1.0812499999999998,1.239375,1.7341512583125,1.69375,1.433125,0.3345,-5.7616125,2.666875,-0.2170125,-2.7188125,0.7081250000000001,8.050295832249999,51.3178029625,1.5843086658638366,1.5864746194655617,0.5287422609039261,422.58692632108045,0.09465508161416264,0,0,1,0,0,0,5.5555555555555545,1.99812936288,5.2,1.97411417316,5.0,1.95872415,3.583333333333333,-1.0861897686695525,-0.12058696298911772,1,1,1
40.0,0.5,0.1875,0.3125,6.0155,6.0156,14.6554,90.0062,89.9889,119.9989,0.3621,1.5353,1.0912499999999998,1.2775,2.076127526625,1.700625,1.43375,0.4255625,-5.71135,2.56625,-0.246075,-2.73075,0.7475,8.884547594375,62.4444568,1.5709045372085202,1.5706025952479252,2.094375903771424,459.2866219203871,0.08709158527794787,0,0,1,0,0,0,5.25,2.033047209,5.333333333333333,2.0391589879,5.6,2.05721832132,3.583333333333333,-1.0158348622105415,0.4287258016827164,1,1,1
40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.3958,1.2782,1.115,1.2887499999999998,2.109834132375,1.67375,1.45875,0.490625,-5.689025000000001,2.67125,-0.277375,-2.729625,0.7562500000000001,9.13557812625,59.920211625,1.5869406223758442,1.5895114923640317,0.5291105253760969,451.96016638634933,0.08850337479920029,0,0,1,0,0,0,5.0,2.00307201161,0.0,0.0,5.666666666666668,2.05095929863,3.5,-0.9268462458136717,0.24545283823404435,1,0,1
80.0,0.375,0.4062,0.2188,6.4237,6.4235,24.0978,90.0129,90.0044,119.9957,0.2409,2.0982,1.0643799999999999,1.26001,1.9912415717502,1.728436,1.406878,0.34287199999999995,-5.74243596,2.468114,-0.20839772,-2.7302526000000005,0.73251,8.4966268623832,63.561737975,1.5710214742684039,1.5708731212819844,2.0943200532353594,861.1599044298421,0.09289796190983428,0,1,0,0,0,0,5.416666666666668,2.00513886311,5.461538461538462,2.01525353751,5.7142857142857135,2.06925871336,3.6666666666666665,-1.4233733693613113,0.741079834315248,1,1,1
80.0,0.3125,0.0,0.6875,24.4154,6.465,6.5191,90.0,105.5676,90.0001,0.2887,1.2344,1.1025,1.354375,2.7944881276875,1.7268750000000002,1.424375,0.5928125,-5.6132125,2.305625,-0.2949375,-2.7568125,0.828125,10.564645428125,87.36910581250002,1.5707963267948966,1.8425022034283656,1.5707980721241486,991.26119667869,0.08070526745932073,0,0,0,0,1,0,6.0,2.1096133954,0.0,0.0,4.545454545454546,2.0173658610900005,3.333333333333333,-1.2423671923132475,0.21058502206681398,1,0,1
80.0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.3625,1.3561,1.06125,1.25375,1.93989818625,1.729375,1.4050000000000002,0.3251875,-5.751225,2.475,-0.20199999999999999,-2.728625,0.7262500000000001,8.359297911625001,62.150264475,1.5710249649269084,1.5708643946357244,2.0943270345523675,853.5476679911637,0.09372645840422844,0,1,0,0,0,0,5.5,2.01773661324,5.571428571428571,2.03318667122,5.333333333333333,1.98007711342,3.6666666666666665,-1.0147308046874075,0.30461293311176263,1,1,1
80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2768,1.2066,1.051248,1.260948,2.042881194858,1.747196,1.3909319999999998,0.3205476,-5.7460191200000015,2.379004,-0.19449656,-2.7335356,0.735324,8.5140276020808,67.57088705432,1.5709726050493482,1.5708626493064723,2.094300854613588,871.7786624250516,0.09176641210449188,0,1,0,0,0,0,5.4444444444444455,2.01968456968,5.5,2.03214190233,5.571428571428571,2.0477934062900003,3.6666666666666665,-1.2844600552386225,0.18780648702452424,1,1,1
80.0,0.0,0.5,0.5,10.799000000000001,9.22,9.8402,89.9983,89.9989,90.0001,0.0792,1.311,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707666561976128,1.5707771281731249,1.5707980721241486,979.7570279426824,0.08165289731882397,1,0,0,0,0,0,0.0,0.0,4.875,2.05026854232,5.625,2.13110049784,3.5,-2.5357789801617567,0.27079020478156274,0,1,1
40.0,0.0,0.375,0.625,5.4688,9.3249,9.9463,89.9988,89.99799999999998,90.0,0.0918,1.1632,1.0525,1.345,2.86400571525,1.79125,1.3675,0.483125,-5.6427,2.0225,-0.23585,-2.7645,0.825,10.34839782475,97.907375,1.5707753828438729,1.5707614202098563,1.5707963267948966,507.2216448751928,0.07886098790173363,1,0,0,0,0,0,0.0,0.0,4.333333333333333,2.03665830189,5.8,2.1545994521400003,3.5,-2.388142981355692,0.15117482779711788,0,1,1
80.0,0.3438,0.5,0.1562,24.5231,6.1587,5.9667,89.9998,104.2245,90.0001,0.078,2.1916,1.053752,1.247802,1.905731306517,1.7365540000000002,1.397818,0.30007740000000005,-5.76120588,2.452246,-0.19097844,-2.7280894,0.7209260000000001,8.227756840169201,62.072324570679996,1.5707928361363923,1.8190606862448304,1.5707980721241486,873.5241565914099,0.0915830425482096,0,0,0,0,1,0,4.909090909090909,1.95569639701,4.75,1.94330781177,6.0,2.02294871688,3.333333333333333,-2.551046452292545,0.7846318706821237,1,1,1
80.0,0.0,0.5938,0.4062,6.6845,6.6842,24.6215,89.9965,89.9997,119.98899999999999,0.063,1.3756,1.03062,1.30124,2.5050941258748,1.797814,1.354372,0.359503,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5707352402710768,1.5707910908071407,2.0942031161754757,952.8216789656868,0.08396114589546504,0,1,0,0,0,0,0.0,0.0,5.2105263157894735,2.02230360694,5.9230769230769225,2.18627587323,3.6666666666666665,-2.7646205525906042,0.318889999575974,0,1,1
80.0,0.2188,0.7812,0.0,24.6943,6.1068,5.8324,89.9999,103.7358,90.0001,0.0171,2.3818,1.020632,1.217812,1.7183226170172,1.7662400000000005,1.367196,0.1820744,-5.80984184,2.3678600000000003,-0.14052616,-2.724342,0.6934359999999999,7.565616957302399,60.37116824568001,1.5707945814656443,1.8105312621903336,1.5707980721241486,854.3901655061252,0.09363403656760194,0,0,0,0,1,0,5.142857142857143,1.95777092505,4.96,1.94450270405,0.0,0.0,3.333333333333333,-4.0686768154735224,0.8678565043517584,1,1,0
30.0,0.0833,0.1667,0.75,5.428,5.4275,14.425,89.9978,90.0005,120.001,0.1518,1.2279,1.0766620000000002,1.369167,3.0231921162177002,1.7708400000000002,1.389161,0.5735754,-5.60441794,2.074135,-0.27374506,-2.7680845,0.8475010000000001,10.881383230798399,99.98388626538001,1.5707579295513527,1.5708050534411566,2.0944125556857154,368.0287511472808,0.08151537048798221,0,0,0,1,0,0,6.0,2.16276184085,6.0,2.16276182453,6.0,2.16276182981,4.0,-1.8851914140206076,0.20530539318432994,1,1,1
80.0,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,90.0026,90.0029,89.9974,0.2225,2.1235,1.078019,1.2783159999999998,2.1275832718959,1.7192040000000002,1.417671,0.4032251,-5.71435134,2.4769240000000003,-0.23216303,-2.7337597999999996,0.7502439999999999,8.901187713440997,66.44663357932001,1.5708417053554484,1.5708469413432042,1.5707509482343447,860.1757911751207,0.09300424497033193,0,0,0,0,0,1,6.0,2.04934245995,6.0,2.0573912779900003,6.0,2.04692931374,4.0,-1.502828177375842,0.7530656707711888,1,1,1
60.0,0.0,0.9167,0.0833,10.2059,5.1024,13.719000000000001,90.0007,90.0004,119.9999,0.1032,2.1435,0.9983299999999999,1.23666,1.9754206697082002,1.807501,1.334998,0.17706449999999999,-5.79480936,2.141674,-0.12512652,-2.7363316,0.7166600000000001,7.9716856002861975,73.47941349999998,1.5708085440996604,1.5708033081119046,2.0943933570639435,618.6988886710855,0.0969777077325532,0,0,0,1,0,0,0.0,0.0,6.0,2.04023958877,6.0,2.04024072068,4.0,-2.2710864259346746,0.7624400070558948,0,1,1
40.0,0.9375,0.0625,0.0,9.7037,5.6305,13.8823,90.8902,91.0311,30.4909,0.2179,2.3555,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5863332477961498,1.5887924167122098,0.5321665968963389,384.7930096423317,0.10395199236384343,0,0,1,0,0,0,5.333333333333333,1.92265586689,4.0,1.80271708137,0.0,0.0,3.5,-1.5237190370315628,0.8567530191579588,1,1,0
80.0,0.875,0.0,0.125,9.1479,9.1472,9.1475,90.00200000000002,90.0031,89.9993,0.1983,3.7495,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5708312333799366,1.5708504320017085,1.5707841094901327,765.4414927309916,0.10451484634648016,0,0,0,0,0,1,6.0,1.97531253977,0.0,0.0,6.0,1.9537423867400003,4.0,-1.6179742434563866,1.321622497759307,1,0,1
80.0,0.3438,0.0938,0.5625,6.6879,6.6874,24.5637,90.016,90.0059,119.9907,0.397,0.9518,1.094481,1.329184,2.5723949776041,1.724546,1.4223290000000002,0.5296499,-5.64769866,2.363076,-0.27403697,-2.7494902000000003,0.8022560000000001,10.011161316809,80.40139537068,1.5710755794752158,1.5708993012207642,2.09423278677276,951.5073455978123,0.08407712286208117,0,1,0,0,0,0,5.545454545454546,2.10386754478,5.666666666666668,2.13137334639,5.4444444444444455,2.08001047195,3.6666666666666665,-0.9238189982949466,-0.04940035029512699,1,1,1
80.0,0.9688,0.0,0.0312,23.9068,5.9110000000000005,5.7109,89.999,104.0959,90.0003,0.0697,3.7803,1.128752,1.216552,1.356605192892,1.615304,1.4965680000000001,0.3782024000000001,-5.772430880000001,3.073496,-0.25805344,-2.6997144000000004,0.677176,7.5633754434192,29.722036195679998,1.5707788735023769,1.8168161928267648,1.5708015627826524,782.7249841618823,0.1022070351895839,0,0,0,0,1,0,5.032258064516129,1.89344096052,0.0,0.0,4.0,1.8025856844,3.333333333333333,-2.663554961215659,1.3298033715616202,1,0,1
80.0,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,90.0035,90.0016,90.0009,0.1829,2.6782,1.0993799999999998,1.25751,1.8536093140002,1.6784360000000005,1.4493779999999998,0.402372,-5.732885960000001,2.7056139999999997,-0.24544772,-2.7215026,0.7250099999999999,8.4502496243832,52.876372625,1.5708574133187163,1.5708242520629283,1.5708120347581649,833.7879154823565,0.09594766068745314,1,0,0,0,0,0,5.15,1.9775587875,5.2,1.99300268291,5.571428571428571,1.99331479525,3.5,-1.698815723585317,0.9851449270793288,1,1,1
80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.1223,1.7242,1.048752,1.274052,2.179592904642,1.7578040000000001,1.384068,0.34095240000000004,-5.73088088,2.305996,-0.19800344,-2.7389644,0.749676,8.799383760919198,73.05188224568,1.5707963267948966,1.824232096818489,1.5707980721241486,913.779035487148,0.08754851763189217,0,0,0,0,1,0,5.142857142857143,2.0029463466,4.625,1.96356318956,5.5555555555555545,2.0290750342400004,3.333333333333333,-2.1012782362890103,0.5447631747936875,1,1,1
40.0,0.0,0.25,0.75,10.9414,6.3259,15.3675,96.7533,97.7942,30.1386,0.3366,0.1829,1.0650000000000002,1.37,3.0690511845,1.7875,1.375,0.55375,-5.6076000000000015,1.995,-0.2614,-2.7710000000000004,0.8500000000000001,10.8968361265,103.54425,1.6886636471698295,1.7068307793538386,0.526017801941563,529.1174494127691,0.07559758243541814,0,0,1,0,0,0,0.0,0.0,5.0,2.11678970993,5.333333333333333,2.14228603997,3.5,-1.0888599972254314,-1.698815723585317,0,1,1
40.0,0.0625,0.625,0.3125,10.0348,5.8337,14.4476,91.4224,91.6531,30.6786,0.2074,1.1137,1.03,1.281875,2.3169839776875003,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,0.760625,8.965707760875,81.14384616250003,1.5956218900752643,1.599648364659615,0.5354425799023323,431.34690190970457,0.09273278612390114,0,0,1,0,0,0,6.0,2.03964438693,5.2,1.98825867607,5.2,1.98744868913,3.5,-1.57310598318671,0.10768780541691736,1,1,1
60.0,0.0,0.8333,0.1667,10.2923,5.1456,13.8125,90.0006,90.0001,120.0,0.1248,1.9408,1.0066700000000002,1.25334,2.1122270067918,1.8049990000000002,1.3400020000000001,0.2241855,-5.771390640000001,2.123326,-0.14217348000000002,-2.7406684,0.73334,8.3376036352138,77.2403365,1.5708067987704086,1.5707980721241486,2.094395102393196,633.5069473881749,0.09471087925297147,0,0,0,1,0,0,0.0,0.0,6.0,2.05641436955,6.0,2.0564156215,4.0,-2.08104282304681,0.6631002592076487,0,1,1
80.0,0.4062,0.375,0.2188,9.4274,9.4271,9.4271,90.0032,90.0034,89.9967,0.1987,2.4129,1.0687479999999998,1.259698,1.974065065983,1.7221959999999998,1.412182,0.3502976,-5.74124412,2.497754,-0.21302156,-2.7291606,0.731574,8.490838983080799,62.22820437931999,1.5708521773309605,1.5708556679894643,1.5707387309295808,837.8150551575363,0.0954864674578537,0,0,0,0,0,1,6.0,2.03341901488,6.0,2.03292427606,6.0,2.03199436917,4.0,-1.615959129424366,0.880829343595996,1,1,1
40.0,0.6875,0.3125,0.0,9.908,5.7064,14.0184,92.8796,92.5517,30.141,0.075,2.7233,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.621054827935325,1.6153318933180356,0.5260596898436108,397.4777643914818,0.10063456017782013,0,0,1,0,0,0,5.636363636363638,1.96340278589,4.8,1.90339219736,0.0,0.0,3.583333333333333,-2.5902671654458267,1.0018443802268129,1,1,0
40.0,0.375,0.625,0.0,10.0383,5.8109,14.0393,90.7086,90.8207,30.2602,0.0922,2.1732,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5831637298745285,1.5851202439660141,0.5281401223119881,412.6413526989519,0.09693647943516352,0,0,1,0,0,0,5.666666666666668,1.98943016623,5.2,1.95835387617,0.0,0.0,3.583333333333333,-2.3837951484195887,0.776200735695231,1,1,0
80.0,0.625,0.2812,0.0938,6.2535,6.2532,23.7492,90.0163,90.0029,120.0007,0.2943,1.5685,1.0868799999999998,1.23251,1.6485638447501998,1.6821860000000002,1.441878,0.331747,-5.76798596,2.733114,-0.21989772,-2.7150026,0.70001,7.9018113226332,47.239497625,1.5710808154629716,1.5708469413432042,2.09440731969796,804.2702384479094,0.09946905427507176,0,1,0,0,0,0,5.55,1.98825407378,5.4444444444444455,1.96593214038,5.333333333333333,1.94148080668,3.6666666666666665,-1.22315562374271,0.4501197486485958,1,1,1
80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.00299999999999,90.0035,89.9974,0.1902,2.9552,1.084271,1.2454930000000002,1.7851467296003998,1.6926330000000005,1.434864,0.352115,-5.75226972,2.659795,-0.22337897,-2.7201617000000002,0.714295,8.1864254117352,52.7177946625,1.570848686672456,1.5708574133187163,1.5707509482343447,805.9841040684842,0.0992575406837086,0,0,0,0,0,1,6.0,2.00471038068,6.0,2.0075527495500003,6.0,2.0132447042900004,4.0,-1.659679128870847,1.0835663304628385,1,1,1
80.0,0.4375,0.3438,0.2188,9.4143,9.414,9.414,90.0031,90.0034,89.9969,0.2003,2.3768,1.073229,1.2595069999999997,1.9570173851496,1.716117,1.417636,0.35775999999999997,-5.74063028,2.527705,-0.21767103,-2.7283383000000003,0.7307049999999999,8.4857931735148,60.89736893750001,1.5708504320017085,1.5708556679894643,1.5707422215880849,834.3272330515671,0.0958856391483214,0,0,0,0,0,1,6.0,2.0310197519,6.0,2.03186555833,6.0,2.02547126914,4.0,-1.6079390363103645,0.8657550451662608,1,1,1
30.0,0.1667,0.0833,0.75,5.4073,5.4068,14.3834,89.9967,90.0017,120.0012,0.1699,1.3861,1.088338,1.3683329999999998,2.9772779950323,1.75416,1.403339,0.5934246,-5.60123206,2.153365,-0.28610494,-2.7651655,0.8449990000000001,10.8659117842016,96.41924838462,1.5707387309295808,1.5708259973921803,2.0944160463442194,364.17296989650407,0.08237843684149825,0,0,0,1,0,0,6.0,2.15517792588,6.0,2.1551779404,6.0,2.15517793041,4.0,-1.7725452503042507,0.3264940482371704,1,1,1
80.0,0.4062,0.25,0.3438,9.5382,9.5379,9.538,90.0024,90.0027,89.9976,0.2282,2.0526,1.081248,1.284698,2.179110535233,1.718446,1.4196819999999999,0.4209226,-5.70614412,2.470254,-0.23857156,-2.7356606,0.7565740000000001,9.039277284830801,67.86507937932001,1.5708382146969444,1.5708434506847004,1.5707544388928492,867.7138035397752,0.09219629752764774,0,0,0,0,0,1,6.0,2.05531503796,6.0,2.06010987843,6.0,2.0562319218700003,4.0,-1.4775328415541618,0.719107282229477,1,1,1
