number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206
80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.0453,1.2788,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655052,1.5707963267948966,986.6270760346164,0.08108433464195053,0,0,0,0,1,0
40.0,0.75,0.1875,0.0625,9.6393,5.643,14.3362,98.6398,100.1342,31.3412,0.33799999999999997,1.8079,1.1012499999999998,1.225,1.528404330375,1.658125,1.4612500000000002,0.3438125,-5.772,2.8587499999999997,-0.23202499999999998,-2.709,0.6900000000000001,7.741293752875,40.48534145,1.7215892835087026,1.7476714838505059,0.5470071315260469,399.2778365212856,0.10018086740927226,0,0,1,0,0,0
40.0,0.625,0.0625,0.3125,5.9814,5.9811,14.5814,90.0278,89.988,120.0008,0.4874,1.3422,1.10875,1.27625,2.0073113977499997,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.101774125000006,1.5712815283269512,1.5705868872846571,2.0944090650272114,451.7625362931562,0.08854209188794561,0,0,1,0,0,0
80.0,0.8438,0.0312,0.125,9.9886,8.5689,9.2001,90.0052,90.0021,90.0011,0.1402,3.3418,1.120632,1.2365620000000002,1.5792874418922,1.6374900000000001,1.480946,0.40144939999999996,-5.7508668400000005,2.93411,-0.25870116,-2.708967,0.699686,7.9981121640524,39.29462987068,1.5708870839160003,1.5708329787091884,1.5708155254166685,787.4486489823173,0.10159392628762572,1,0,0,0,0,0
80.0,0.0625,0.4688,0.4688,6.7097,6.7093,24.6548,90.0017,89.9988,119.98899999999999,0.3526,0.7351,1.0457290000000001,1.3132570000000001,2.5735567102746,1.783617,1.368886,0.40976,-5.684755279999999,2.1164549999999998,-0.21319602999999998,-2.7544633000000003,0.791955,9.6522356340148,88.1991669625,1.5708259973921805,1.5707753828438729,2.0942031161754757,961.3035749742912,0.0832203292306902,0,1,0,0,0,0
30.0,0.0,0.5,0.5,5.319,5.3184,14.1862,89.9999,89.9995,120.0005,0.1835,1.3344,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707945814656445,1.5707876001486365,2.094403829039455,347.5405707032776,0.08632085727226746,0,0,0,1,0,0
40.0,0.0625,0.0,0.9375,5.6276,9.5622,10.1876,90.0004,89.99600000000001,90.0004,0.2127,0.8359,1.0925,1.4068749999999999,3.3422113239374998,1.769375,1.3968749999999999,0.6745625,-5.5525625,2.013125,-0.30898749999999997,-2.7785625,0.885625,11.707899269625,109.3282211625,1.5708033081119046,1.5707265136248172,1.5708033081119046,548.2175414459815,0.07296373606451152,1,0,0,0,0,0
80.0,0.25,0.0,0.75,9.9639,9.9637,9.964,90.0006,90.001,89.9993,0.153,1.3975,1.1,1.3675,2.93141892675,1.7375,1.4175,0.61325,-5.598050000000001,2.2325,-0.29845,-2.76225,0.8425,10.8504588885,92.85888465000001,1.5708067987704086,1.5708137800874167,1.5707841094901327,989.1991208457945,0.08087350495378284,0,0,0,0,0,1
80.0,0.0,0.5625,0.4375,10.7297,9.1675,9.7872,89.9981,89.9993,90.0002,0.0922,1.4219,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.37718749999999995,-5.6953499999999995,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5707631655391086,1.5707841094901327,1.5707998174534008,962.713276026152,0.08309846970244421,1,0,0,0,0,0
80.0,0.5,0.125,0.375,6.5002,6.4999,24.2048,90.015,90.01,119.9947,0.3492,1.4480000000000002,1.0975000000000001,1.29,2.17865026125,1.69875,1.4375,0.460875,-5.6938,2.5525,-0.25885,-2.734,0.76,9.15876674525,65.2628943,1.5710581261826957,1.570970859720096,2.0943025999428397,885.7041393734954,0.09032361535149667,0,1,0,0,0,0
40.0,0.375,0.3125,0.3125,6.0521,6.0511,14.482999999999999,90.0064,89.9977,119.999,0.4168,0.5994,1.07375,1.27875,2.1449436554999997,1.725625,1.4125,0.3958125,-5.716125,2.4475,-0.22754999999999997,-2.735125,0.75125,8.907736213375,67.787139475,1.570908027867024,1.5707561842221007,2.0943776491006756,459.33967754901914,0.08708152584038713,0,0,1,0,0,0
80.0,0.0,0.4375,0.5625,10.8684,9.2724,9.8933,89.9986,89.9985,90.0001,0.0899,1.2023,1.0462500000000001,1.3325,2.761482980625,1.7931249999999999,1.36375,0.4478125,-5.66025,2.03625,-0.223075,-2.76125,0.8125,10.074178673875,95.0889375,1.5707718921853686,1.5707701468561168,1.5707980721241486,997.0087055237066,0.0802400215331899,1,0,0,0,0,0
40.0,0.0,0.125,0.875,10.5242,6.244,15.2282,97.0334,98.3515,32.5666,0.2829,0.436,1.0775000000000001,1.395,3.27409665375,1.7837500000000002,1.3824999999999998,0.6243749999999999,-5.5725,1.9675,-0.28695,-2.7775,0.875,11.44527442825,109.181125,1.6935523144046658,1.716557499275203,0.5683943961799853,532.9401804188982,0.07505532791421254,0,0,1,0,0,0
80.0,0.25,0.4375,0.3125,6.5329999999999995,6.5327,24.3125,90.009,90.0037,119.9929,0.2581,1.1108,1.05625,1.2799999999999998,2.213759784375,1.7506249999999999,1.3912499999999999,0.36606249999999996,-5.7209,2.3287500000000003,-0.209025,-2.7395,0.755,8.930924832375,73.12982215,1.5709534064275759,1.5708609039772201,2.094271184016304,898.6626225194278,0.08902117212321303,0,1,0,0,0,0
30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.1213,4.0886,1.10333,1.2291599999999998,1.5625238964581998,1.6575010000000001,1.462498,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,0.69416,7.8325538862862,41.42331745,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,0,0,0,1,0,0
40.0,0.0,0.3125,0.6875,6.3886,6.3867,15.1989,90.0093,90.0,119.9995,0.316,0.0393,1.05875,1.3575,2.9665284498749998,1.7893750000000002,1.3712499999999999,0.5184375,-5.62515,2.00875,-0.24862499999999998,-2.76775,0.8375,10.622616975625,100.7258125,1.570958642415332,1.5707963267948966,2.0943863757469354,537.0654116121973,0.07447882350108051,0,0,1,0,0,0
80.0,0.0,0.75,0.25,9.6253,9.6253,9.625,90.0046,90.00399999999999,89.9942,0.1362,1.6288,1.015,1.27,2.2488693074999997,1.8025,1.345,0.27125,-5.747999999999999,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999999,1.5708766119404882,1.5708661399649761,1.5706950976982808,891.7215912509146,0.08971409998918534,0,0,0,0,0,1
40.0,0.25,0.75,0.0,5.0638,8.7008,9.3206,89.9989,90.00200000000001,90.0019,0.0497,2.5652,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.037634649999994,1.5707771281731249,1.5708312333799366,1.5708294880506846,410.65734980777125,0.0974048072406935,1,0,0,0,0,0
80.0,0.0625,0.8125,0.125,24.8237,6.2212,5.9923,90.0001,104.0394,90.0001,0.1056,1.7704,1.01125,1.244375,2.0094157738125,1.79375,1.348125,0.21549999999999997,-5.7807125,2.191875,-0.1429125,-2.7363125000000004,0.723125,8.14305030825,72.6885336625,1.5707980721241486,1.8158300817993884,1.5707980721241486,897.7672812248637,0.08910995273836718,0,0,0,0,1,0
40.0,0.625,0.0625,0.3125,9.8737,5.8028,14.5738,98.6293,100.1549,31.7067,0.3357,1.9985,1.10875,1.27625,2.0073113977499997,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.101774125000006,1.7214060239372433,1.7480327670056688,0.5533863099420862,431.9809892179037,0.09259666744228609,0,0,1,0,0,0
80.0,0.9062,0.0938,0.0,9.024,9.0232,9.0235,90.0028,90.0038,89.9987,0.0861,4.6562,1.116868,1.2109379999999998,1.3398889611078,1.62876,1.484054,0.34567559999999997,-5.783583160000001,3.02089,-0.24239883999999998,-2.7002829999999998,0.672814,7.4380981036976,30.99068767932,1.5708451960139522,1.5708626493064723,1.5707736375146206,734.7417044024297,0.10888180093855504,0,0,0,0,0,1
80.0,0.0,0.2188,0.7812,10.0964,10.0964,10.0965,90.0015,90.0013,89.9979,0.0723,0.9879,1.06812,1.37624,3.1202305336248,1.786564,1.3768719999999999,0.5713779999999999,-5.59883904,1.988136,-0.26777728,-2.7726224,0.85624,11.0337263266168,104.95121400000001,1.5708225067336763,1.5708190160751725,1.5707596748806048,1029.209877061736,0.07772952998506959,0,0,0,0,0,1
80.0,0.375,0.1562,0.4688,10.5891,9.0443,9.6706,90.00200000000001,90.0,90.0005,0.2729,1.6153,1.0893799999999998,1.3100100000000001,2.4013325102502,1.720936,1.421878,0.484122,-5.67223596,2.413114,-0.25949772,-2.7432526,0.78251,9.593503465883199,74.835487975,1.5708312333799366,1.5707963267948966,1.5708050534411566,926.1630042458617,0.0863778834106431,1,0,0,0,0,0
60.0,0.5833,0.0,0.4167,10.2626,5.131,13.8018,89.9916,90.0086,120.0016,0.2417,2.3808,1.113332,1.297507,2.2011943615095,1.6808390000000002,1.454163,0.5042609,-5.678908580000001,2.622461,-0.27971853999999996,-2.7332529,0.7658410000000001,9.3262728670122,63.58299206538,1.570649719137729,1.570946425110568,2.0944230276612275,629.3884510123569,0.09533063389309317,0,0,0,1,0,0
30.0,0.1667,0.4167,0.4167,5.2345,5.234,14.0096,89.9978,90.0022,120.0007,0.1527,1.8737,1.055107,1.3017949999999998,2.4307286336610003,1.7643400000000002,1.383474,0.40512309999999996,-5.69540452,2.226907,-0.21798922999999998,-2.7481071000000004,0.778409,9.404316517047,81.39605718461999,1.5707579295513527,1.5708347240384404,2.0944073196979596,332.40092667857647,0.09025245597166841,0,0,0,1,0,0
40.0,0.9375,0.0625,0.0,4.9031,8.4267,9.0582,90.0055,90.0024,90.0013,0.0408,4.433,1.1212499999999999,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.35312499999999997,-5.7823875000000005,3.050625,-0.24703749999999997,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.570892319903756,1.5708382146969444,1.5708190160751725,374.25721943218053,0.1068783657952881,1,0,0,0,0,0
80.0,0.0,0.6562,0.3438,9.7084,9.7085,9.7082,90.00399999999999,90.0035,89.9949,0.1337,1.4735,1.02438,1.28876,2.4027354276252,1.799686,1.350628,0.324247,-5.7216609599999995,2.0843640000000003,-0.17837271999999998,-2.7498776,0.76876,9.1146310211332,85.22666100000001,1.5708661399649761,1.5708574133187163,1.570707315003045,915.0366888297166,0.08742818837386265,0,0,0,0,0,1
60.0,0.5833,0.4167,0.0,9.8307,4.915,13.3346,89.9909,90.0103,120.0011,0.0581,3.872,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.795917940000001,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.4979989442984,44.791905565380006,1.5706375018329648,1.5709760957078518,2.094414301014967,557.9737490762748,0.10753194052467516,0,0,0,1,0,0
40.0,0.0625,0.25,0.6875,5.4889,9.3524,9.9755,89.9996,89.9978,90.0001,0.1838,0.9651,1.0675,1.356875,2.9321203854375,1.776875,1.381875,0.5333125,-5.6227625,2.068125,-0.2578875,-2.7655624999999997,0.8356250000000001,10.611022666125,98.05447116250001,1.5707893454778887,1.5707579295513527,1.5707980721241486,512.0861906944239,0.07811185055733931,1,0,0,0,0,0
30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.1239,4.0658,1.10333,1.2291599999999998,1.5625238964581998,1.6575010000000001,1.462498,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,0.69416,7.8325538862862,41.42331745,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,0,0,0,1,0,0
80.0,0.2812,0.0625,0.6562,10.8409,9.238999999999999,9.8654,90.0017,89.9986,90.0004,0.2042,1.3897,1.094889,1.348306,2.7601924230207,1.7338930000000001,1.417043,0.5676656,-5.62261538,2.28256,-0.28389031,-2.7560072,0.8227340000000001,10.4323622869328,87.28846775432001,1.5708259973921805,1.5707718921853686,1.5708033081119046,988.1093387375515,0.08096270004108172,1,0,0,0,0,0
40.0,0.5625,0.0,0.4375,5.2334,8.9433,9.5725,90.0037,90.0005,90.0006,0.2628,1.9003,1.1124999999999998,1.301875,2.2467649314375002,1.6843750000000002,1.4518749999999998,0.5110625,-5.6738625,2.598125,-0.28088749999999996,-2.7350624999999997,0.770625,9.421391586624999,65.4099904625,1.5708609039772201,1.5708050534411566,1.5708067987704086,448.0300084151315,0.08927973405508403,1,0,0,0,0,0
80.0,0.875,0.0312,0.0938,9.9394,8.5303,9.1616,90.0053,90.0022,90.0011,0.1435,3.424,1.1218799999999998,1.23001,1.5109315870001998,1.6321860000000004,1.484378,0.391247,-5.75843596,2.970614,-0.25694772,-2.7062526000000005,0.69251,7.8554340846332,36.554132275,1.5708888292452523,1.5708347240384404,1.5708155254166685,776.7759982541642,0.10298979394291698,1,0,0,0,0,0
40.0,0.375,0.625,0.0,10.0809,5.7825,14.3189,94.6468,93.8361,30.105,0.1717,2.1712,1.0425,1.21625,1.632329982375,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999999,53.694951975,1.651898286476569,1.637748902230651,0.5254313713128929,417.2838271140932,0.0958580165366995,0,0,1,0,0,0
80.0,0.1875,0.0,0.8125,10.0455,10.0454,10.0457,90.0006,90.0008,89.9993,0.1191,1.3002,1.0975000000000001,1.380625,3.0683497258125,1.748125,1.410625,0.6336875,-5.5828875,2.159375,-0.3019625,-2.7676875,0.856875,11.136272348875,98.3486634875,1.5708067987704086,1.5708102894289124,1.5707841094901327,1013.7222924724377,0.0789170767912013,0,0,0,0,0,1
30.0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.1757,2.1736,1.078332,1.300007,2.3388266192594998,1.730839,1.411663,0.4447609,-5.688458580000001,2.384961,-0.24266854,-2.7420029,0.7733410000000001,9.3726501050122,74.26835741538,1.5707160416493051,1.5708783572697402,2.094414301014967,325.2403680574059,0.09223947254513287,0,0,0,1,0,0
30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.1622,2.4495,1.0616619999999999,1.266667,2.0653779814677,1.7358400000000003,1.401661,0.3505754,-5.73526794,2.4216349999999998,-0.20859506,-2.7333345,0.740001,8.6412527857984,66.75102091538,1.5707177869785571,1.5708870839160003,2.0944090650272114,310.2879420447033,0.09668438870782123,0,0,0,1,0,0
40.0,0.125,0.375,0.5,10.0111,5.8192,14.4072,91.3856,91.6101,30.6656,0.1752,1.4297,1.0575,1.31875,2.590144117125,1.77,1.38125,0.44225,-5.673025,2.16875,-0.228825,-2.753625,0.7962499999999999,9.776770904,86.92781732499999,1.5949796089105301,1.5988978730812575,0.5352156870995731,427.9036312267167,0.09347899171906478,0,0,1,0,0,0
80.0,0.0625,0.125,0.8125,11.1165,9.4573,10.0815,90.0,89.9969,90.0002,0.2479,0.816,1.08,1.381875,3.1371658546875,1.773125,1.389375,0.6039375,-5.5876624999999995,2.040625,-0.2834375,-2.7720625,0.8606250000000001,11.159460967875,103.6913461625,1.5707963267948966,1.5707422215880849,1.5707998174534008,1059.8890170913724,0.07547960089212176,1,0,0,0,0,0
80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2629,2.4312,1.115,1.2887499999999998,2.109834132375,1.67375,1.45875,0.490625,-5.689025000000001,2.6712499999999997,-0.277375,-2.729625,0.7562500000000001,9.13557812625,59.920211625,1.5708190160751725,1.5708347240384404,1.5707841094901327,850.3726983762784,0.09407639750518082,0,0,0,0,0,1
80.0,0.2812,0.125,0.5938,9.8123,9.812000000000001,9.8123,90.0014,90.0017,89.9984,0.2055,1.3445,1.088748,1.335948,2.658017602608,1.735946,1.4134319999999998,0.5324226,-5.64071912,2.2965039999999997,-0.27114656,-2.7530355999999996,0.810324,10.1593425073308,84.48151205432,1.5708207614044245,1.5708259973921805,1.5707684015268648,944.7114403512908,0.08468194263663412,0,0,0,0,0,1
80.0,0.0938,0.0312,0.875,10.1402,10.1401,10.1404,90.0006,90.0007,89.9991,0.0828,1.0381,1.090632,1.394062,3.2224570306422002,1.76499,1.3984459999999999,0.6466993999999999,-5.56891684,2.05661,-0.30085116,-2.774217,0.872186,11.4278736885524,105.17197592068,1.5708067987704086,1.5708085440996604,1.5707806188316287,1042.6627188759912,0.07672663321677159,0,0,0,0,0,1
80.0,0.0,0.1875,0.8125,10.1241,10.1241,10.1242,90.0013,90.0012,89.9981,0.0628,1.0008,1.07125,1.3825,3.1715739191249996,1.785625,1.3787500000000001,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.36268749999999,1.5708190160751725,1.5708172707459205,1.5707631655391086,1037.7041842153521,0.07709326146785374,0,0,0,0,0,1
80.0,0.2188,0.4688,0.3125,10.4888,8.9754,9.5977,89.9999,90.0005,90.0007,0.2039,1.642,1.0519809999999998,1.280434,2.2311201679790997,1.7570459999999999,1.386079,0.35864989999999997,-5.72267366,2.2993259999999998,-0.20441197,-2.7408652,0.756006,8.937473332309,74.47032804568,1.5707945814656445,1.5708050534411566,1.5708085440996604,903.5387601850916,0.0885407505745651,1,0,0,0,0,0
80.0,0.5938,0.1562,0.25,9.3765,9.3761,9.3763,90.0023,90.0029,89.9982,0.2272,2.6398,1.0981319999999999,1.264062,1.9219651688922,1.68374,1.445946,0.4125744,-5.72531684,2.66911,-0.24720115999999998,-2.7242170000000003,0.732186,8.5929277038024,55.61687022068,1.5708364693676926,1.5708469413432042,1.5707649108683606,824.3174278441184,0.09704999226963852,0,0,0,0,0,1
40.0,0.6875,0.0,0.3125,5.9807,5.9793,14.5967,90.0786,88.085,120.0477,0.3313,1.7817,1.1175,1.2756249999999998,1.9729033333125,1.663125,1.465625,0.4701875,-5.7041875,2.744375,-0.2738625,-2.7241875,0.7418750000000001,8.849764665875,54.4304327875,1.5721681555869642,1.5373732716192052,2.0952276244463968,451.5102776115811,0.08859156033300894,0,0,1,0,0,0
80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1428,2.2304,1.080632,1.265312,1.9907812977672001,1.70874,1.424696,0.38282439999999995,-5.73009184,2.55036,-0.22867616,-2.728592,0.735936,8.6161163228024,60.959552895680005,1.5707910908071407,1.824286202025301,1.5707980721241486,879.5481885571987,0.09095578962106798,0,0,0,0,1,0
40.0,0.625,0.0625,0.3125,5.9579,5.9577,14.5712,89.9934,90.0071,119.9946,0.3461,2.2908,1.10875,1.27625,2.0073113977499997,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.101774125000006,1.5706811350642649,1.5709202451717879,2.094300854613588,447.9416196525638,0.08929735091600806,0,0,1,0,0,0
40.0,0.0625,0.625,0.3125,6.1377,6.1351,15.0644,90.0277,88.1847,120.008,0.2809,0.7709,1.03,1.2818749999999999,2.3169839776875,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,0.760625,8.965707760875,81.14384616250001,1.571279782997699,1.5391133648834436,2.094534728733355,490.8947133162401,0.08148386795567614,0,0,1,0,0,0
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0271,2.5554,1.0425,1.21625,1.632329982375,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999999,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140393,0.09549094493297575,0,0,0,0,1,0
40.0,0.0,0.3125,0.6875,6.3886,6.3867,15.1989,90.0093,90.0,119.9995,0.287,0.5974,1.05875,1.3575,2.9665284498749998,1.7893750000000002,1.3712499999999999,0.5184375,-5.62515,2.00875,-0.24862499999999998,-2.76775,0.8375,10.622616975625,100.7258125,1.570958642415332,1.5707963267948966,2.0943863757469354,537.0654116121973,0.07447882350108051,0,0,1,0,0,0
80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3445,0.9459,1.04812,1.29999,2.4362779969998,1.7728140000000001,1.375622,0.38925299999999996,-5.69936404,2.189386,-0.20965228,-2.7487474,0.77749,9.365222802366802,82.697906325,1.5708678852942282,1.5708155254166685,2.094227550785004,937.3854161508928,0.08534376428480966,0,1,0,0,0,0
40.0,0.0,0.6875,0.3125,5.2955,9.0627,9.6812,89.9977,90.0001,90.0006,0.1016,1.4311,1.02125,1.2825,2.351392042125,1.8006250000000001,1.34875,0.30656249999999996,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000001,1.5707561842221007,1.5707980721241486,1.5708067987704086,464.6155790208905,0.08609267920867862,1,0,0,0,0,0
80.0,0.5,0.2812,0.2188,6.3845,6.3842,24.0038,90.0148,90.0061,119.9971,0.3438,1.6030000000000002,1.08188,1.25876,1.9224254428752,1.7034360000000002,1.428128,0.372622,-5.73766096,2.5868640000000003,-0.22692271999999997,-2.7258776,0.72876,8.4734382433832,58.219055299999994,1.5710546355241917,1.5709027918792682,2.0943444878448876,847.3379665215559,0.09441333111557776,0,1,0,0,0,0
80.0,0.875,0.0312,0.0938,9.9394,8.5303,9.1616,90.0053,90.0022,90.0011,0.1056,3.9064,1.1218799999999998,1.23001,1.5109315870001998,1.6321860000000004,1.484378,0.391247,-5.75843596,2.970614,-0.25694772,-2.7062526000000005,0.69251,7.8554340846332,36.554132275,1.5708888292452523,1.5708347240384404,1.5708155254166685,776.7759982541642,0.10298979394291698,1,0,0,0,0,0
40.0,0.625,0.25,0.125,9.8219,5.7031,14.0841,91.0851,91.2585,30.5595,0.306,1.7719,1.0899999999999999,1.23875,1.6997431938749998,1.6812500000000001,1.44375,0.34937499999999994,-5.759225,2.72625,-0.22627499999999998,-2.7166249999999996,0.70625,8.03870152275,48.646461625,1.589734894508287,1.5927612954312451,0.5333638927632072,401.01852693541935,0.09974601499257331,0,0,1,0,0,0
20.0,0.125,0.25,0.625,12.3134,3.2417,6.4928,90.0002,105.3576,90.0,0.2259,1.0627,1.07,1.34375,2.795189586375,1.76625,1.38875,0.512875,-5.637924999999999,2.14125,-0.254375,-2.760125,0.82125,10.32520920575,92.56469232500001,1.5707998174534008,1.8388370119991777,1.5707963267948966,249.91437846621298,0.08002740827776697,0,0,0,0,1,0
60.0,0.9167,0.0,0.0833,9.752,4.8758,13.2618,89.9853,90.0155,120.0019,0.0932,4.6955,1.1266679999999998,1.2274929999999997,1.4707507069904997,1.624161,1.490837,0.39523909999999995,-5.75979142,3.0125389999999994,-0.26098145999999994,-2.7042471,0.689159,7.801629543987799,34.29831583462,1.5705397633948532,1.5710668528289558,2.0944282636489837,546.0901537437337,0.10987196818816199,0,0,0,1,0,0
40.0,0.0,0.25,0.75,5.5382,9.4298,10.0524,89.9992,89.9972,90.0,0.1181,0.9638,1.0650000000000002,1.3699999999999999,3.0690511845,1.7875,1.375,0.55375,-5.607600000000001,1.995,-0.2614,-2.771,0.8500000000000001,10.8968361265,103.54425,1.5707823641608807,1.5707474575758409,1.5707963267948966,524.9777267240145,0.07619370873048174,1,0,0,0,0,0
